Date,Country,Total
1999-12-01,Indonesia,57.0
1999-12-01,Indonesia,42.0
1999-12-01,Indonesia,19.0
1999-12-01,Indonesia,6.0
1999-12-01,Indonesia,11.0
1999-12-01,Indonesia,131.0
1999-12-01,Indonesia,142.0
1999-12-01,Indonesia,463.0
1999-12-01,Indonesia,98.0
1999-12-01,Indonesia,171.0
1999-12-01,Indonesia,528.0
1999-12-01,Indonesia,158.0
1999-12-01,Indonesia,113.0
1999-12-01,Indonesia,27.0
1999-12-01,Indonesia,79.0
1999-12-01,Indonesia,64.0
1999-12-01,Indonesia,16.0
1999-12-01,Indonesia,17.0
1999-12-01,Indonesia,211.0
1999-12-01,Indonesia,83.0
1999-12-01,Indonesia,68.0
2000-01-01,Cote d Ivoire,19.0
2000-01-01,Cote d Ivoire,25.0
2000-01-01,Cote d Ivoire,19.0
2000-01-01,Cote d Ivoire,33.0
2000-01-01,Cote d Ivoire,54.0
2000-01-01,Cote d Ivoire,53.0
2000-01-01,Cote d Ivoire,0.0
2000-01-01,Cote d Ivoire,110.0
2000-01-01,Cote d Ivoire,55.0
2000-01-01,Cote d Ivoire,99.0
2000-01-01,Cote d Ivoire,38.0
2000-01-01,Cote d Ivoire,10.0
2000-01-01,Cote d Ivoire,52.0
2000-01-01,Cote d Ivoire,12.0
2000-01-01,Cote d Ivoire,22.0
2000-01-01,Cote d Ivoire,62.0
2000-01-01,Cote d Ivoire,24.0
2000-01-01,Cote d Ivoire,20.0
2000-01-01,Cote d Ivoire,50.0
2000-01-01,Cote d Ivoire,87.0
2000-01-01,Cote d Ivoire,38.0
2000-01-01,Cote d Ivoire,46.0
2000-01-01,Cote d Ivoire,46.0
2000-01-01,Cote d Ivoire,40.0
2000-01-01,Cote d Ivoire,78.0
2000-01-01,Cote d Ivoire,31.0
2000-01-01,Cote d Ivoire,253.0
2000-01-01,Cote d Ivoire,25.0
2000-01-01,Cote d Ivoire,39.0
2000-01-01,Cote d Ivoire,108.0
2000-01-01,Cote d Ivoire,30.0
2000-01-01,Cote d Ivoire,24.0
2000-01-01,Cote d Ivoire,166.0
2000-01-01,Cote d Ivoire,69.0
2000-01-01,Cote d Ivoire,20.0
2000-01-01,Cote d Ivoire,27.0
2000-01-01,Cote d Ivoire,74.0
2000-01-01,Cote d Ivoire,54.0
2000-01-01,Cote d Ivoire,84.0
2000-01-01,Cote d Ivoire,13.0
2000-01-01,Cote d Ivoire,31.0
2000-01-01,Cote d Ivoire,25.0
2000-01-01,Cote d Ivoire,181.0
2000-01-01,Cote d Ivoire,79.0
2000-01-01,Cote d Ivoire,31.0
2000-01-01,Cote d Ivoire,37.0
2000-01-01,Cote d Ivoire,76.0
2000-03-01,Cote d Ivoire,55.0
2000-03-01,Cote d Ivoire,1.0
2000-03-01,Cote d Ivoire,21.0
2000-03-01,Cote d Ivoire,5.0
2000-03-01,Cote d Ivoire,67.0
2000-03-01,Cote d Ivoire,111.0
2000-03-01,Cote d Ivoire,40.0
2000-03-01,Cote d Ivoire,51.0
2000-03-01,Cote d Ivoire,13.0
2000-03-01,Cote d Ivoire,75.0
2000-03-01,Cote d Ivoire,53.0
2000-03-01,Cote d Ivoire,67.0
2000-03-01,Cote d Ivoire,34.0
2000-03-01,Cote d Ivoire,12.0
2000-03-01,Cote d Ivoire,41.0
2000-03-01,Cote d Ivoire,139.0
2000-03-01,Cote d Ivoire,16.0
2000-03-01,Cote d Ivoire,24.0
2000-03-01,Cote d Ivoire,134.0
2000-03-01,Cote d Ivoire,16.0
2000-03-01,Cote d Ivoire,47.0
2000-03-01,Cote d Ivoire,137.0
2000-03-01,Cote d Ivoire,37.0
2000-03-01,Cote d Ivoire,109.0
2000-03-01,Cote d Ivoire,38.0
2000-03-01,Cote d Ivoire,16.0
2000-03-01,Cote d Ivoire,35.0
2000-03-01,Cote d Ivoire,40.0
2000-03-01,Cote d Ivoire,32.0
2000-03-01,Cote d Ivoire,105.0
2000-03-01,Cote d Ivoire,10.0
2000-03-01,Cote d Ivoire,42.0
2000-03-01,Cote d Ivoire,41.0
2000-03-01,Cote d Ivoire,29.0
2000-03-01,Cote d Ivoire,44.0
2000-03-01,Cote d Ivoire,53.0
2000-03-01,Cote d Ivoire,144.0
2000-03-01,Cote d Ivoire,70.0
2000-03-01,Cote d Ivoire,15.0
2000-03-01,Cote d Ivoire,24.0
2000-03-01,Cote d Ivoire,49.0
2000-03-01,Cote d Ivoire,14.0
2000-03-01,Cote d Ivoire,36.0
2000-03-01,Cote d Ivoire,120.0
2000-03-01,Cote d Ivoire,22.0
2000-03-01,Cote d Ivoire,87.0
2000-03-01,Cote d Ivoire,0.0
2000-03-01,Cote d Ivoire,66.0
2000-03-01,Cote d Ivoire,65.0
2000-03-01,Cote d Ivoire,24.0
2000-03-01,Cote d Ivoire,23.0
2000-03-01,Cote d Ivoire,32.0
2000-03-01,Cote d Ivoire,17.0
2000-05-01,Cote d Ivoire,11.0
2000-05-01,Cote d Ivoire,36.0
2000-05-01,Cote d Ivoire,25.0
2000-05-01,Cote d Ivoire,19.0
2000-05-01,Cote d Ivoire,18.0
2000-05-01,Cote d Ivoire,25.0
2000-05-01,Cote d Ivoire,11.0
2000-05-01,Cote d Ivoire,103.0
2000-05-01,Cote d Ivoire,233.0
2000-05-01,Cote d Ivoire,44.0
2000-05-01,Cote d Ivoire,49.0
2000-05-01,Cote d Ivoire,33.0
2000-05-01,Cote d Ivoire,71.0
2000-05-01,Cote d Ivoire,9.0
2000-05-01,Cote d Ivoire,82.0
2000-05-01,Cote d Ivoire,87.0
2000-05-01,Cote d Ivoire,42.0
2000-05-01,Cote d Ivoire,16.0
2000-05-01,Cote d Ivoire,4.0
2000-05-01,Cote d Ivoire,17.0
2000-05-01,Cote d Ivoire,45.0
2000-05-01,Cote d Ivoire,4.0
2000-05-01,Cote d Ivoire,178.0
2000-05-01,Cote d Ivoire,20.0
2000-05-01,Cote d Ivoire,76.0
2000-05-01,Cote d Ivoire,35.0
2000-05-01,Cote d Ivoire,78.0
2000-05-01,Cote d Ivoire,53.0
2000-05-01,Cote d Ivoire,13.0
2000-05-01,Cote d Ivoire,19.0
2000-05-01,Cote d Ivoire,17.0
2000-05-01,Cote d Ivoire,14.0
2000-05-01,Cote d Ivoire,70.0
2000-05-01,Cote d Ivoire,26.0
2000-05-01,Cote d Ivoire,90.0
2000-05-01,Cote d Ivoire,224.0
2000-05-01,Cote d Ivoire,103.0
2000-05-01,Cote d Ivoire,102.0
2000-05-01,Cote d Ivoire,32.0
2000-05-01,Cote d Ivoire,57.0
2000-05-01,Cote d Ivoire,99.0
2000-05-01,Cote d Ivoire,88.0
2000-05-01,Cote d Ivoire,23.0
2000-05-01,Cote d Ivoire,68.0
2000-05-01,Cote d Ivoire,46.0
2000-05-01,Cote d Ivoire,67.0
2000-05-01,Cote d Ivoire,62.0
2000-05-01,Cote d Ivoire,22.0
2000-05-01,Cote d Ivoire,40.0
2000-05-01,Cote d Ivoire,30.0
2000-05-01,Cote d Ivoire,21.0
2000-05-01,Cote d Ivoire,13.0
2000-05-01,Cote d Ivoire,1.0
2000-05-01,Cote d Ivoire,2.0
2000-05-01,Cote d Ivoire,2.0
2000-05-01,Cote d Ivoire,20.0
2000-06-01,Cote d Ivoire,5.0
2000-06-01,Cote d Ivoire,0.0
2000-06-01,Cote d Ivoire,0.0
2000-06-01,Cote d Ivoire,29.0
2000-06-01,Cote d Ivoire,85.0
2000-06-01,Cote d Ivoire,8.0
2000-06-01,Cote d Ivoire,24.0
2000-06-01,Cote d Ivoire,10.0
2000-06-01,Cote d Ivoire,63.0
2000-06-01,Cote d Ivoire,95.0
2000-06-01,Cote d Ivoire,319.0
2000-06-01,Cote d Ivoire,71.0
2000-06-01,Cote d Ivoire,113.0
2000-06-01,Cote d Ivoire,35.0
2000-06-01,Cote d Ivoire,85.0
2000-06-01,Cote d Ivoire,109.0
2000-06-01,Cote d Ivoire,31.0
2000-06-01,Cote d Ivoire,68.0
2000-06-01,Cote d Ivoire,204.0
2000-06-01,Cote d Ivoire,160.0
2000-06-01,Cote d Ivoire,117.0
2000-06-01,Cote d Ivoire,113.0
2000-06-01,Cote d Ivoire,305.0
2000-06-01,Cote d Ivoire,112.0
2000-06-01,Cote d Ivoire,31.0
2000-06-01,Cote d Ivoire,110.0
2000-06-01,Cote d Ivoire,111.0
2000-06-01,Cote d Ivoire,101.0
2000-06-01,Cote d Ivoire,210.0
2000-06-01,Cote d Ivoire,25.0
2000-06-01,Cote d Ivoire,82.0
2000-06-01,Cote d Ivoire,161.0
2000-06-01,Cote d Ivoire,82.0
2000-06-01,Cote d Ivoire,85.0
2000-06-01,Cote d Ivoire,42.0
2000-06-01,Cote d Ivoire,54.0
2000-06-01,Cote d Ivoire,75.0
2000-06-01,Cote d Ivoire,147.0
2000-06-01,Cote d Ivoire,114.0
2000-06-01,Cote d Ivoire,51.0
2000-06-01,Cote d Ivoire,201.0
2000-06-01,Cote d Ivoire,86.0
2000-06-01,Cote d Ivoire,6.0
2000-06-01,Cote d Ivoire,66.0
2000-06-01,Cote d Ivoire,71.0
2000-06-01,Cote d Ivoire,16.0
2000-06-01,Cote d Ivoire,237.0
2000-06-01,Cote d Ivoire,160.0
2000-06-01,Cote d Ivoire,124.0
2000-06-01,Cote d Ivoire,248.0
2000-06-01,Cote d Ivoire,552.0
2000-06-01,Cote d Ivoire,130.0
2000-06-01,Cote d Ivoire,39.0
2000-06-01,Cote d Ivoire,56.0
2000-06-01,Cote d Ivoire,57.0
2000-06-01,Cote d Ivoire,87.0
2000-06-01,Cote d Ivoire,51.0
2000-06-01,Cote d Ivoire,42.0
2000-06-01,Cote d Ivoire,78.0
2000-07-01,Cote d Ivoire,83.0
2000-07-01,Cote d Ivoire,52.0
2000-07-01,Cote d Ivoire,46.0
2000-07-01,Cote d Ivoire,157.0
2000-07-01,Cote d Ivoire,82.0
2000-07-01,Cote d Ivoire,71.0
2000-07-01,Cote d Ivoire,43.0
2000-07-01,Cote d Ivoire,57.0
2000-07-01,Cote d Ivoire,137.0
2000-07-01,Cote d Ivoire,378.0
2000-07-01,Cote d Ivoire,162.0
2000-07-01,Cote d Ivoire,69.0
2000-07-01,Cote d Ivoire,159.0
2000-07-01,Cote d Ivoire,145.0
2000-07-01,Cote d Ivoire,20.0
2000-07-01,Cote d Ivoire,54.0
2000-07-01,Cote d Ivoire,132.0
2000-07-01,Cote d Ivoire,103.0
2000-07-01,Cote d Ivoire,220.0
2000-07-01,Cote d Ivoire,53.0
2000-07-01,Cote d Ivoire,120.0
2000-07-01,Cote d Ivoire,190.0
2000-07-01,Cote d Ivoire,99.0
2000-07-01,Cote d Ivoire,105.0
2000-07-01,Cote d Ivoire,39.0
2000-07-01,Cote d Ivoire,80.0
2000-07-01,Cote d Ivoire,54.0
2000-07-01,Cote d Ivoire,119.0
2000-07-01,Cote d Ivoire,124.0
2000-07-01,Cote d Ivoire,10.0
2000-07-01,Cote d Ivoire,183.0
2000-07-01,Cote d Ivoire,112.0
2000-07-01,Cote d Ivoire,138.0
2000-07-01,Cote d Ivoire,104.0
2000-07-01,Cote d Ivoire,28.0
2000-07-01,Cote d Ivoire,139.0
2000-07-01,Cote d Ivoire,252.0
2000-07-01,Cote d Ivoire,105.0
2000-07-01,Cote d Ivoire,132.0
2000-07-01,Cote d Ivoire,195.0
2000-07-01,Cote d Ivoire,272.0
2000-07-01,Cote d Ivoire,84.0
2000-07-01,Cote d Ivoire,39.0
2000-07-01,Cote d Ivoire,103.0
2000-07-01,Cote d Ivoire,74.0
2000-07-01,Cote d Ivoire,40.0
2000-07-01,Cote d Ivoire,115.0
2000-07-01,Cote d Ivoire,107.0
2000-07-01,Cote d Ivoire,268.0
2000-07-01,Cote d Ivoire,108.0
2000-07-01,Cote d Ivoire,66.0
2000-07-01,Cote d Ivoire,13.0
2000-07-01,Cote d Ivoire,32.0
2000-07-01,Cote d Ivoire,6.0
2000-07-01,Cote d Ivoire,110.0
2000-07-01,Cote d Ivoire,45.0
2000-07-01,Cote d Ivoire,4.0
2000-07-01,Cote d Ivoire,2.0
2000-07-01,Cote d Ivoire,8.0
2000-07-01,Ghana,32.0
2000-07-01,Ghana,101.0
2000-07-01,Ghana,67.0
2000-07-01,Ghana,60.0
2000-07-01,Ghana,58.0
2000-07-01,Ghana,132.0
2000-07-01,Ghana,66.0
2000-07-01,Ghana,46.0
2000-07-01,Ghana,85.0
2000-07-01,Ghana,65.0
2000-07-01,Ghana,21.0
2000-07-01,Ghana,105.0
2000-07-01,Ghana,83.0
2000-07-01,Ghana,83.0
2000-07-01,Ghana,89.0
2000-07-01,Ghana,56.0
2000-07-01,Ghana,32.0
2000-07-01,Ghana,13.0
2000-07-01,Ghana,129.0
2000-07-01,Ghana,64.0
2000-07-01,Ghana,68.0
2000-07-01,Ghana,28.0
2000-07-01,Ghana,89.0
2000-07-01,Ghana,68.0
2000-07-01,Ghana,16.0
2000-07-01,Ghana,104.0
2000-07-01,Ghana,52.0
2000-07-01,Ghana,65.0
2000-07-01,Ghana,35.0
2000-07-01,Ghana,33.0
2000-07-01,Ghana,16.0
2000-07-01,Ghana,139.0
2000-07-01,Ghana,88.0
2000-07-01,Ghana,39.0
2000-07-01,Ghana,183.0
2000-09-01,Ghana,188.0
2000-09-01,Ghana,59.0
2000-09-01,Ghana,60.0
2000-09-01,Ghana,225.0
2000-09-01,Ghana,50.0
2000-09-01,Ghana,40.0
2000-09-01,Ghana,103.0
2000-09-01,Ghana,125.0
2000-09-01,Ghana,177.0
2000-09-01,Ghana,141.0
2000-09-01,Ghana,36.0
2000-09-01,Ghana,184.0
2000-09-01,Ghana,213.0
2000-09-01,Ghana,30.0
2000-09-01,Ghana,66.0
2000-09-01,Ghana,112.0
2000-09-01,Ghana,1.0
2000-09-01,Ghana,42.0
2000-09-01,Ghana,156.0
2000-09-01,Ghana,89.0
2000-09-01,Ghana,146.0
2000-09-01,Ghana,55.0
2000-09-01,Ghana,91.0
2000-09-01,Ghana,123.0
2000-09-01,Ghana,89.0
2000-09-01,Ghana,134.0
2000-09-01,Ghana,174.0
2000-09-01,Ghana,80.0
2000-09-01,Ghana,138.0
2000-09-01,Ghana,14.0
2000-09-01,Ghana,78.0
2000-09-01,Ghana,82.0
2000-09-01,Ghana,107.0
2000-09-01,Ghana,145.0
2000-09-01,Ghana,54.0
2000-09-01,Cote d Ivoire,32.0
2000-09-01,Cote d Ivoire,8.0
2000-09-01,Cote d Ivoire,13.0
2000-09-01,Cote d Ivoire,136.0
2000-09-01,Cote d Ivoire,142.0
2000-09-01,Cote d Ivoire,49.0
2000-09-01,Cote d Ivoire,91.0
2000-09-01,Cote d Ivoire,5.0
2000-09-01,Cote d Ivoire,47.0
2000-09-01,Cote d Ivoire,100.0
2000-09-01,Cote d Ivoire,150.0
2000-09-01,Cote d Ivoire,99.0
2000-09-01,Cote d Ivoire,105.0
2000-09-01,Cote d Ivoire,40.0
2000-09-01,Cote d Ivoire,50.0
2000-09-01,Cote d Ivoire,157.0
2000-09-01,Cote d Ivoire,72.0
2000-09-01,Cote d Ivoire,67.0
2000-09-01,Cote d Ivoire,235.0
2000-09-01,Cote d Ivoire,179.0
2000-09-01,Cote d Ivoire,108.0
2000-09-01,Cote d Ivoire,71.0
2000-09-01,Cote d Ivoire,95.0
2000-09-01,Cote d Ivoire,150.0
2000-09-01,Cote d Ivoire,34.0
2000-09-01,Cote d Ivoire,69.0
2000-09-01,Cote d Ivoire,75.0
2000-09-01,Cote d Ivoire,107.0
2000-09-01,Cote d Ivoire,100.0
2000-09-01,Cote d Ivoire,26.0
2000-09-01,Cote d Ivoire,183.0
2000-09-01,Cote d Ivoire,132.0
2000-09-01,Cote d Ivoire,106.0
2000-09-01,Cote d Ivoire,115.0
2000-09-01,Cote d Ivoire,45.0
2000-09-01,Cote d Ivoire,184.0
2000-09-01,Cote d Ivoire,192.0
2000-09-01,Cote d Ivoire,175.0
2000-09-01,Cote d Ivoire,123.0
2000-09-01,Cote d Ivoire,173.0
2000-09-01,Cote d Ivoire,196.0
2000-09-01,Cote d Ivoire,80.0
2000-09-01,Cote d Ivoire,200.0
2000-09-01,Cote d Ivoire,73.0
2000-09-01,Cote d Ivoire,71.0
2000-09-01,Cote d Ivoire,63.0
2000-09-01,Cote d Ivoire,105.0
2000-09-01,Cote d Ivoire,181.0
2000-09-01,Cote d Ivoire,72.0
2000-09-01,Cote d Ivoire,217.0
2000-09-01,Cote d Ivoire,210.0
2000-09-01,Cote d Ivoire,153.0
2000-09-01,Cote d Ivoire,74.0
2000-09-01,Cote d Ivoire,45.0
2000-09-01,Cote d Ivoire,65.0
2000-09-01,Cote d Ivoire,147.0
2000-09-01,Cote d Ivoire,225.0
2000-09-01,Cote d Ivoire,102.0
2000-09-01,Cote d Ivoire,98.0
2000-09-01,Cote d Ivoire,121.0
2000-12-01,Cote d Ivoire,51.0
2000-12-01,Cote d Ivoire,20.0
2000-12-01,Cote d Ivoire,64.0
2000-12-01,Cote d Ivoire,106.0
2000-12-01,Cote d Ivoire,52.0
2000-12-01,Cote d Ivoire,7.0
2000-12-01,Cote d Ivoire,2.0
2000-12-01,Cote d Ivoire,46.0
2000-12-01,Cote d Ivoire,70.0
2000-12-01,Cote d Ivoire,69.0
2000-12-01,Cote d Ivoire,71.0
2000-12-01,Cote d Ivoire,17.0
2000-12-01,Cote d Ivoire,36.0
2000-12-01,Cote d Ivoire,40.0
2000-12-01,Cote d Ivoire,51.0
2000-12-01,Cote d Ivoire,34.0
2000-12-01,Cote d Ivoire,79.0
2000-12-01,Cote d Ivoire,85.0
2000-12-01,Cote d Ivoire,45.0
2000-12-01,Cote d Ivoire,147.0
2000-12-01,Cote d Ivoire,14.0
2000-12-01,Cote d Ivoire,31.0
2000-12-01,Cote d Ivoire,36.0
2000-12-01,Cote d Ivoire,83.0
2000-12-01,Cote d Ivoire,12.0
2000-12-01,Cote d Ivoire,76.0
2000-12-01,Cote d Ivoire,90.0
2000-12-01,Cote d Ivoire,51.0
2000-12-01,Cote d Ivoire,87.0
2000-12-01,Cote d Ivoire,87.0
2000-12-01,Cote d Ivoire,9.0
2000-12-01,Cote d Ivoire,36.0
2000-12-01,Cote d Ivoire,49.0
2000-12-01,Cote d Ivoire,21.0
2000-12-01,Cote d Ivoire,14.0
2000-12-01,Cote d Ivoire,77.0
2000-12-01,Cote d Ivoire,13.0
2000-12-01,Cote d Ivoire,20.0
2000-12-01,Cote d Ivoire,108.0
2000-12-01,Cote d Ivoire,71.0
2000-12-01,Cote d Ivoire,44.0
2000-12-01,Cote d Ivoire,19.0
2000-12-01,Cote d Ivoire,32.0
2000-12-01,Cote d Ivoire,157.0
2000-12-01,Cote d Ivoire,11.0
2000-12-01,Cote d Ivoire,23.0
2000-12-01,Cote d Ivoire,28.0
2000-12-01,Cote d Ivoire,23.0
2000-12-01,Cote d Ivoire,33.0
2000-12-01,Cote d Ivoire,37.0
2000-12-01,Cote d Ivoire,12.0
2000-12-01,Cote d Ivoire,5.0
2000-12-01,Cote d Ivoire,22.0
2001-03-01,Cote d Ivoire,120.0
2001-03-01,Cote d Ivoire,81.0
2001-03-01,Cote d Ivoire,9.0
2001-03-01,Cote d Ivoire,44.0
2001-03-01,Cote d Ivoire,33.0
2001-03-01,Cote d Ivoire,38.0
2001-03-01,Cote d Ivoire,21.0
2001-03-01,Cote d Ivoire,19.0
2001-03-01,Cote d Ivoire,18.0
2001-03-01,Cote d Ivoire,126.0
2001-03-01,Cote d Ivoire,133.0
2001-03-01,Cote d Ivoire,14.0
2001-03-01,Cote d Ivoire,16.0
2001-03-01,Cote d Ivoire,11.0
2001-03-01,Cote d Ivoire,26.0
2001-03-01,Cote d Ivoire,84.0
2001-03-01,Cote d Ivoire,28.0
2001-03-01,Cote d Ivoire,10.0
2001-03-01,Cote d Ivoire,29.0
2001-03-01,Cote d Ivoire,37.0
2001-03-01,Cote d Ivoire,121.0
2001-03-01,Cote d Ivoire,12.0
2001-03-01,Cote d Ivoire,11.0
2001-03-01,Cote d Ivoire,91.0
2001-03-01,Cote d Ivoire,2.0
2001-03-01,Cote d Ivoire,17.0
2001-03-01,Cote d Ivoire,30.0
2001-03-01,Cote d Ivoire,43.0
2001-03-01,Cote d Ivoire,19.0
2001-03-01,Cote d Ivoire,75.0
2001-03-01,Cote d Ivoire,22.0
2001-03-01,Cote d Ivoire,16.0
2001-03-01,Cote d Ivoire,112.0
2001-03-01,Cote d Ivoire,46.0
2001-03-01,Cote d Ivoire,4.0
2001-03-01,Cote d Ivoire,6.0
2001-03-01,Cote d Ivoire,2.0
2001-03-01,Cote d Ivoire,31.0
2001-03-01,Cote d Ivoire,25.0
2001-03-01,Cote d Ivoire,59.0
2001-03-01,Cote d Ivoire,21.0
2001-03-01,Cote d Ivoire,28.0
2001-03-01,Cote d Ivoire,62.0
2001-03-01,Cote d Ivoire,125.0
2001-03-01,Cote d Ivoire,39.0
2001-03-01,Cote d Ivoire,9.0
2001-03-01,Cote d Ivoire,16.0
2001-03-01,Cote d Ivoire,17.0
2001-03-01,Cote d Ivoire,41.0
2001-03-01,Cote d Ivoire,39.0
2001-03-01,Cote d Ivoire,90.0
2001-03-01,Cote d Ivoire,22.0
2001-03-01,Cote d Ivoire,0.0
2001-03-01,Cote d Ivoire,6.0
2001-03-01,Cote d Ivoire,20.0
2001-03-01,Cote d Ivoire,48.0
2001-03-01,Cote d Ivoire,38.0
2001-03-01,Cote d Ivoire,46.0
2001-03-01,Cote d Ivoire,29.0
2001-05-01,Cote d Ivoire,47.0
2001-05-01,Cote d Ivoire,54.0
2001-05-01,Cote d Ivoire,46.0
2001-05-01,Cote d Ivoire,214.0
2001-05-01,Cote d Ivoire,89.0
2001-05-01,Cote d Ivoire,46.0
2001-05-01,Cote d Ivoire,80.0
2001-05-01,Cote d Ivoire,56.0
2001-05-01,Cote d Ivoire,169.0
2001-05-01,Cote d Ivoire,97.0
2001-05-01,Cote d Ivoire,153.0
2001-05-01,Cote d Ivoire,107.0
2001-05-01,Cote d Ivoire,40.0
2001-05-01,Cote d Ivoire,193.0
2001-05-01,Cote d Ivoire,22.0
2001-05-01,Cote d Ivoire,119.0
2001-05-01,Cote d Ivoire,72.0
2001-05-01,Cote d Ivoire,62.0
2001-05-01,Cote d Ivoire,99.0
2001-05-01,Cote d Ivoire,58.0
2001-05-01,Cote d Ivoire,156.0
2001-05-01,Cote d Ivoire,124.0
2001-05-01,Cote d Ivoire,18.0
2001-05-01,Cote d Ivoire,9.0
2001-05-01,Cote d Ivoire,6.0
2001-05-01,Cote d Ivoire,51.0
2001-05-01,Cote d Ivoire,71.0
2001-05-01,Cote d Ivoire,47.0
2001-05-01,Cote d Ivoire,61.0
2001-05-01,Cote d Ivoire,24.0
2001-05-01,Cote d Ivoire,58.0
2001-05-01,Cote d Ivoire,33.0
2001-05-01,Cote d Ivoire,16.0
2001-05-01,Cote d Ivoire,124.0
2001-05-01,Cote d Ivoire,16.0
2001-05-01,Cote d Ivoire,126.0
2001-05-01,Cote d Ivoire,100.0
2001-05-01,Cote d Ivoire,56.0
2001-05-01,Cote d Ivoire,106.0
2001-05-01,Cote d Ivoire,125.0
2001-05-01,Cote d Ivoire,96.0
2001-05-01,Cote d Ivoire,33.0
2001-05-01,Cote d Ivoire,23.0
2001-05-01,Cote d Ivoire,45.0
2001-05-01,Cote d Ivoire,44.0
2001-05-01,Cote d Ivoire,5.0
2001-05-01,Cote d Ivoire,23.0
2001-05-01,Cote d Ivoire,22.0
2001-05-01,Cote d Ivoire,59.0
2001-05-01,Cote d Ivoire,99.0
2001-05-01,Cote d Ivoire,32.0
2001-05-01,Cote d Ivoire,28.0
2001-05-01,Cote d Ivoire,61.0
2001-05-01,Cote d Ivoire,74.0
2001-05-01,Cote d Ivoire,82.0
2001-05-01,Cote d Ivoire,43.0
2001-05-01,Cote d Ivoire,22.0
2001-05-01,Cote d Ivoire,102.0
2001-05-01,Cote d Ivoire,105.0
2001-06-01,Cote d Ivoire,97.0
2001-06-01,Cote d Ivoire,111.0
2001-06-01,Cote d Ivoire,30.0
2001-06-01,Cote d Ivoire,138.0
2001-06-01,Cote d Ivoire,128.0
2001-06-01,Cote d Ivoire,90.0
2001-06-01,Cote d Ivoire,69.0
2001-06-01,Cote d Ivoire,30.0
2001-06-01,Cote d Ivoire,53.0
2001-06-01,Cote d Ivoire,62.0
2001-06-01,Cote d Ivoire,76.0
2001-06-01,Cote d Ivoire,87.0
2001-06-01,Cote d Ivoire,120.0
2001-06-01,Cote d Ivoire,27.0
2001-06-01,Cote d Ivoire,136.0
2001-06-01,Cote d Ivoire,10.0
2001-06-01,Cote d Ivoire,57.0
2001-06-01,Cote d Ivoire,90.0
2001-06-01,Cote d Ivoire,266.0
2001-06-01,Cote d Ivoire,141.0
2001-06-01,Cote d Ivoire,131.0
2001-06-01,Cote d Ivoire,109.0
2001-06-01,Cote d Ivoire,148.0
2001-06-01,Cote d Ivoire,137.0
2001-06-01,Cote d Ivoire,24.0
2001-06-01,Cote d Ivoire,230.0
2001-06-01,Cote d Ivoire,70.0
2001-06-01,Cote d Ivoire,66.0
2001-06-01,Cote d Ivoire,46.0
2001-06-01,Cote d Ivoire,34.0
2001-06-01,Cote d Ivoire,57.0
2001-06-01,Cote d Ivoire,87.0
2001-06-01,Cote d Ivoire,85.0
2001-06-01,Cote d Ivoire,98.0
2001-06-01,Cote d Ivoire,5.0
2001-06-01,Cote d Ivoire,36.0
2001-06-01,Cote d Ivoire,8.0
2001-06-01,Cote d Ivoire,241.0
2001-06-01,Cote d Ivoire,316.0
2001-06-01,Cote d Ivoire,77.0
2001-06-01,Cote d Ivoire,112.0
2001-06-01,Cote d Ivoire,99.0
2001-06-01,Cote d Ivoire,36.0
2001-06-01,Cote d Ivoire,105.0
2001-06-01,Cote d Ivoire,79.0
2001-06-01,Cote d Ivoire,52.0
2001-06-01,Cote d Ivoire,292.0
2001-06-01,Cote d Ivoire,41.0
2001-06-01,Cote d Ivoire,167.0
2001-06-01,Cote d Ivoire,290.0
2001-06-01,Cote d Ivoire,230.0
2001-06-01,Cote d Ivoire,302.0
2001-06-01,Cote d Ivoire,68.0
2001-06-01,Cote d Ivoire,165.0
2001-06-01,Cote d Ivoire,54.0
2001-06-01,Cote d Ivoire,115.0
2001-06-01,Cote d Ivoire,257.0
2001-06-01,Cote d Ivoire,125.0
2001-06-01,Cote d Ivoire,76.0
2001-06-01,Cote d Ivoire,205.0
2001-07-01,Cote d Ivoire,281.0
2001-07-01,Cote d Ivoire,79.0
2001-07-01,Cote d Ivoire,154.0
2001-07-01,Cote d Ivoire,272.0
2001-07-01,Cote d Ivoire,147.0
2001-07-01,Cote d Ivoire,59.0
2001-07-01,Cote d Ivoire,167.0
2001-07-01,Cote d Ivoire,76.0
2001-07-01,Cote d Ivoire,327.0
2001-07-01,Cote d Ivoire,196.0
2001-07-01,Cote d Ivoire,256.0
2001-07-01,Cote d Ivoire,154.0
2001-07-01,Cote d Ivoire,58.0
2001-07-01,Cote d Ivoire,203.0
2001-07-01,Cote d Ivoire,43.0
2001-07-01,Cote d Ivoire,61.0
2001-07-01,Cote d Ivoire,104.0
2001-07-01,Cote d Ivoire,90.0
2001-07-01,Cote d Ivoire,174.0
2001-07-01,Cote d Ivoire,129.0
2001-07-01,Cote d Ivoire,277.0
2001-07-01,Cote d Ivoire,226.0
2001-07-01,Cote d Ivoire,20.0
2001-07-01,Cote d Ivoire,69.0
2001-07-01,Cote d Ivoire,8.0
2001-07-01,Cote d Ivoire,124.0
2001-07-01,Cote d Ivoire,110.0
2001-07-01,Cote d Ivoire,81.0
2001-07-01,Cote d Ivoire,110.0
2001-07-01,Cote d Ivoire,54.0
